CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,CustomerValue
14041,266,1,141.41,94,141.41,1,1,1,111,Lost Customers,Low Value
14044,27,4,646.42,304,161.605,4,4,3,443,Loyal Customers,Medium Value
14045,109,4,1659.75,535,414.9375,2,4,4,244,At Risk,High Value
14046,284,1,154.99,460,154.99,1,1,1,111,Lost Customers,Low Value
14047,9,5,1308.61,381,261.722,5,4,4,544,Champions,High Value
14048,305,1,409.93,288,409.93,1,1,2,112,Lost Customers,Medium Value
14049,17,4,5578.72,3808,1394.68,4,4,5,445,Champions,Very High Value
14050,32,2,746.36,689,373.18,4,3,3,433,Potential Loyalists,Medium Value
14051,1,23,15610.39,3756,678.7126086956522,5,5,5,555,Champions,Very High Value
14052,20,1,225.36,89,225.36,4,1,1,411,New Customers,Low Value
14053,124,2,260.25,215,130.125,2,3,2,232,At Risk,Medium Value
14054,65,1,92.46000000000001,62,92.46000000000001,3,1,1,311,Regular Customers,Low Value
14055,106,1,725.6400000000001,216,725.6400000000001,2,1,3,213,Lost Customers,Medium Value
14056,1,23,8152.71,4252,354.46565217391304,5,5,5,555,Champions,Very High Value
14057,24,17,6211.66,4873,365.39176470588234,4,5,5,455,Champions,Very High Value
14059,267,1,183.6,128,183.6,1,1,1,111,Lost Customers,Low Value
14060,5,19,6140.42,5386,323.18,5,5,5,555,Champions,Very High Value
14062,10,12,10464.85,5593,872.0708333333333,5,5,5,555,Champions,Very High Value
14064,29,5,1334.34,1772,266.868,4,4,4,444,Champions,High Value
14066,267,1,152.55,45,152.55,1,1,1,111,Lost Customers,Low Value
14067,64,2,374.7,361,187.35,3,3,2,332,Regular Customers,Medium Value
14068,320,1,265.85,73,265.85,1,1,2,112,Lost Customers,Medium Value
14071,4,8,1437.57,994,179.69625,5,5,4,554,Champions,High Value
14073,32,1,151.04,130,151.04,4,1,1,411,New Customers,Low Value
14075,5,3,942.26,754,314.08666666666664,5,3,4,534,Potential Loyalists,Medium Value
14076,129,1,118.67,79,118.67,2,1,1,211,Lost Customers,Low Value
14077,41,5,499.42,268,99.884,3,4,3,343,Loyal Customers,Medium Value
14078,102,6,1049.37,310,174.89499999999998,2,5,4,254,At Risk,High Value
14079,125,1,375.1,301,375.1,2,1,2,212,Lost Customers,Medium Value
14080,33,1,45.599999999999994,48,45.599999999999994,3,1,1,311,Regular Customers,Low Value
14081,302,2,921.62,592,460.81,1,3,3,133,At Risk,Medium Value
14082,365,1,182.25,110,182.25,1,1,1,111,Lost Customers,Low Value
14083,4,9,1002.9,705,111.43333333333334,5,5,4,554,Champions,High Value
14085,2,18,4421.29,3177,245.62722222222223,5,5,5,555,Champions,High Value
14087,3,1,191.47,250,191.47,5,1,1,511,New Customers,Low Value
14088,10,13,50491.81,12665,3883.9853846153846,5,5,5,555,Champions,Very High Value
14089,57,1,158.75,133,158.75,3,1,1,311,Regular Customers,Low Value
14090,325,1,76.32000000000001,72,76.32000000000001,1,1,1,111,Lost Customers,Low Value
14092,8,14,4076.9100000000003,2066,291.20785714285716,5,5,5,555,Champions,High Value
14093,12,1,433.86,391,433.86,5,1,2,512,New Customers,Medium Value
14096,4,17,65164.79,16352,3833.2229411764706,5,5,5,555,Champions,Very High Value
14098,37,1,147.35,104,147.35,3,1,1,311,Regular Customers,Low Value
14099,16,11,3104.17,2179,282.1972727272727,4,5,5,455,Champions,High Value
14100,138,1,191.95,63,191.95,2,1,1,211,Lost Customers,Low Value
14101,74,6,5976.79,6942,996.1316666666667,2,5,5,255,At Risk,Very High Value
14102,5,5,1105.8799999999999,769,221.176,5,4,4,544,Champions,High Value
14104,155,2,216.21,72,108.105,2,3,1,231,At Risk,Low Value
14105,239,1,1266.23,800,1266.23,1,1,4,114,Big Spenders,High Value
14107,52,7,2703.23,1793,386.17571428571426,3,5,5,355,Loyal Customers,High Value
14108,31,2,597.91,381,298.955,4,3,3,433,Potential Loyalists,Medium Value
14109,73,1,144.2,88,144.2,2,1,1,211,Lost Customers,Low Value
14110,4,12,5683.15,2445,473.5958333333333,5,5,5,555,Champions,Very High Value
14111,14,4,692.85,458,173.2125,4,4,3,443,Loyal Customers,Medium Value
14112,23,7,2915.15,1651,416.45,4,5,5,455,Champions,High Value
14113,4,4,1840.42,745,460.105,5,4,4,544,Champions,High Value
14114,274,2,386.53,101,193.265,1,3,2,132,At Risk,Medium Value
14116,20,5,1382.74,707,276.548,4,4,4,444,Champions,High Value
14117,144,1,90.0,72,90.0,2,1,1,211,Lost Customers,Low Value
14121,4,4,2780.15,2082,695.0375,5,4,5,545,Champions,High Value
14124,84,1,419.58,1618,419.58,2,1,2,212,Lost Customers,Medium Value
14125,11,3,2720.63,1628,906.8766666666667,5,3,5,535,Potential Loyalists,High Value
14126,8,3,706.1300000000001,508,235.3766666666667,5,3,3,533,Potential Loyalists,Medium Value
14127,123,3,709.71,321,236.57000000000002,2,3,3,233,At Risk,Medium Value
14128,61,2,637.5,564,318.75,3,3,3,333,Regular Customers,Medium Value
14129,2,5,1123.86,592,224.772,5,4,4,544,Champions,High Value
14130,319,1,480.91,257,480.91,1,1,2,112,Lost Customers,Medium Value
14132,2,11,3586.03,3368,326.00272727272727,5,5,5,555,Champions,High Value
14133,130,3,605.64,348,201.88,2,3,3,233,At Risk,Medium Value
14135,2,15,4690.31,3850,312.68733333333336,5,5,5,555,Champions,High Value
14138,2,2,965.88,600,482.94,5,3,4,534,Potential Loyalists,Medium Value
14139,46,1,415.82,510,415.82,3,1,2,312,Regular Customers,Medium Value
14140,4,2,935.05,811,467.525,5,3,4,534,Potential Loyalists,Medium Value
14141,3,4,915.13,355,228.7825,5,4,3,543,Loyal Customers,Medium Value
14142,373,1,311.81,313,311.81,1,1,2,112,Lost Customers,Medium Value
14143,134,1,115.8,30,115.8,2,1,1,211,Lost Customers,Low Value
14145,47,4,3742.2,756,935.55,3,4,5,345,Loyal Customers,High Value
14146,9,5,4191.0,2437,838.2,5,4,5,545,Champions,High Value
14147,78,2,483.4,108,241.7,2,3,2,232,At Risk,Medium Value
14148,234,1,157.2,16,157.2,1,1,1,111,Lost Customers,Low Value
14149,221,1,446.62,218,446.62,1,1,2,112,Lost Customers,Medium Value
14150,36,2,658.64,496,329.32,3,3,3,333,Regular Customers,Medium Value
14152,75,2,621.29,711,310.645,2,3,3,233,At Risk,Medium Value
14154,239,2,1345.62,465,672.81,1,3,4,134,Big Spenders,High Value
14155,266,1,118.75,25,118.75,1,1,1,111,Lost Customers,Low Value
14156,10,55,117210.08,57768,2131.0923636363636,5,5,5,555,Champions,Very High Value
14157,20,2,424.89,271,212.445,4,3,2,432,Potential Loyalists,Medium Value
14158,40,1,507.65999999999997,781,507.65999999999997,3,1,3,313,Regular Customers,Medium Value
14159,20,11,4630.35,4348,420.94090909090914,4,5,5,455,Champions,High Value
14161,216,3,1097.6200000000001,450,365.8733333333334,1,3,4,134,Big Spenders,High Value
14162,174,2,289.36,142,144.68,2,3,2,232,At Risk,Medium Value
14163,87,4,2445.91,893,611.4775,2,4,5,245,At Risk,High Value
14164,71,2,1631.77,1033,815.885,3,3,4,334,Big Spenders,High Value
14165,276,1,120.44,53,120.44,1,1,1,111,Lost Customers,Low Value
14167,39,4,562.59,147,140.6475,3,4,3,343,Loyal Customers,Medium Value
14171,98,1,363.79,167,363.79,2,1,2,212,Lost Customers,Medium Value
14173,11,4,450.84000000000003,150,112.71000000000001,5,4,2,542,Potential Loyalists,Medium Value
14174,33,1,134.46,94,134.46,3,1,1,311,Regular Customers,Low Value
14175,60,3,3222.3,1515,1074.1000000000001,3,3,5,335,Big Spenders,High Value
14176,297,4,576.9000000000001,209,144.22500000000002,1,4,3,143,At Risk,Medium Value
14177,86,4,549.46,204,137.365,2,4,3,243,At Risk,Medium Value
14178,9,7,1600.26,1494,228.60857142857142,5,5,4,554,Champions,High Value
14179,41,2,701.57,319,350.785,3,3,3,333,Regular Customers,Medium Value
14180,11,25,4748.52,719,189.94080000000002,5,5,5,555,Champions,High Value
14184,67,1,452.89,127,452.89,3,1,2,312,Regular Customers,Medium Value
14185,331,1,197.65,6,197.65,1,1,1,111,Lost Customers,Low Value
14188,31,6,2054.36,1162,342.3933333333334,4,5,4,454,Champions,High Value
14189,2,15,4654.08,3937,310.272,5,5,5,555,Champions,High Value
14191,2,13,4684.76,3662,360.36615384615385,5,5,5,555,Champions,High Value
14193,68,2,853.39,445,426.695,3,3,3,333,Regular Customers,Medium Value
14194,5,21,11349.52,5840,540.4533333333334,5,5,5,555,Champions,Very High Value
14195,202,2,1012.0,760,506.0,1,3,4,134,Big Spenders,High Value
14196,107,1,335.52,142,335.52,2,1,2,212,Lost Customers,Medium Value
14198,18,4,701.4,290,175.35,4,4,3,443,Loyal Customers,Medium Value
14199,218,1,185.39999999999998,28,185.39999999999998,1,1,1,111,Lost Customers,Low Value
14201,60,7,747.4399999999999,590,106.77714285714285,3,5,3,353,Loyal Customers,Medium Value
14204,2,1,150.61,72,150.61,5,1,1,511,New Customers,Low Value
14205,17,2,466.7,204,233.35,4,3,2,432,Potential Loyalists,Medium Value
14206,239,1,328.15999999999997,276,328.15999999999997,1,1,2,112,Lost Customers,Medium Value
14208,95,1,151.74,114,151.74,2,1,1,211,Lost Customers,Low Value
14209,11,6,2073.43,691,345.57166666666666,5,5,5,555,Champions,High Value
14210,106,6,1905.8400000000001,760,317.64000000000004,2,5,4,254,At Risk,High Value
14211,53,9,2241.1,1242,249.0111111111111,3,5,5,355,Loyal Customers,High Value
14212,90,1,1070.48,1152,1070.48,2,1,4,214,Big Spenders,High Value
14214,31,5,1004.38,751,200.876,4,4,4,444,Champions,High Value
14215,12,6,1789.72,1358,298.2866666666667,5,5,4,554,Champions,High Value
14216,3,4,1839.3,594,459.825,5,4,4,544,Champions,High Value
14217,2,17,2004.98,689,117.94,5,5,4,554,Champions,High Value
14218,43,1,169.48000000000002,160,169.48000000000002,3,1,1,311,Regular Customers,Low Value
14219,4,1,89.94,78,89.94,5,1,1,511,New Customers,Low Value
14220,247,2,632.4,272,316.2,1,3,3,133,At Risk,Medium Value
14221,42,9,3432.8,2191,381.4222222222222,3,5,5,355,Loyal Customers,High Value
14222,177,1,683.17,607,683.17,2,1,3,213,Lost Customers,Medium Value
14223,92,3,991.13,585,330.37666666666667,2,3,4,234,Big Spenders,Medium Value
14224,110,4,1009.73,483,252.4325,2,4,4,244,At Risk,High Value
14226,29,5,2214.79,1296,442.95799999999997,4,4,5,445,Champions,High Value
14227,26,10,3350.96,1820,335.096,4,5,5,455,Champions,High Value
14229,52,3,1547.2,610,515.7333333333333,3,3,4,334,Big Spenders,High Value
14231,184,3,925.71,409,308.57,1,3,3,133,At Risk,Medium Value
14232,43,5,2048.07,1941,409.61400000000003,3,4,4,344,Loyal Customers,High Value
14233,49,4,1462.72,680,365.68,3,4,4,344,Loyal Customers,High Value
14234,22,4,754.12,951,188.53,4,4,3,443,Loyal Customers,Medium Value
14235,75,5,3144.86,1959,628.972,2,4,5,245,At Risk,High Value
14236,81,2,490.85999999999996,310,245.42999999999998,2,3,3,233,At Risk,Medium Value
14237,373,1,161.0,38,161.0,1,1,1,111,Lost Customers,Low Value
14238,326,1,146.85,111,146.85,1,1,1,111,Lost Customers,Low Value
14239,43,11,2380.85,993,216.4409090909091,3,5,5,355,Loyal Customers,High Value
14240,30,2,890.34,418,445.17,4,3,3,433,Potential Loyalists,Medium Value
14241,184,1,213.70000000000002,146,213.70000000000002,1,1,1,111,Lost Customers,Low Value
14242,235,2,280.55,123,140.275,1,3,2,132,At Risk,Medium Value
14243,9,10,2588.77,1221,258.877,5,5,5,555,Champions,High Value
14245,220,2,1693.45,976,846.725,1,3,4,134,Big Spenders,High Value
14246,111,3,1474.06,804,491.3533333333333,2,3,4,234,Big Spenders,High Value
14247,278,1,136.77,47,136.77,1,1,1,111,Lost Customers,Low Value
14248,318,1,302.58,102,302.58,1,1,2,112,Lost Customers,Medium Value
14250,7,3,1904.05,1200,634.6833333333333,5,3,4,534,Potential Loyalists,High Value
14251,2,5,2879.7000000000003,1674,575.94,5,4,5,545,Champions,High Value
14256,260,2,969.0600000000001,414,484.53000000000003,1,3,4,134,Big Spenders,Medium Value
14257,64,5,3099.7200000000003,1682,619.9440000000001,3,4,5,345,Loyal Customers,High Value
14258,9,9,12669.98,7100,1407.7755555555555,5,5,5,555,Champions,Very High Value
14259,142,1,120.0,68,120.0,2,1,1,211,Lost Customers,Low Value
14261,51,2,1163.45,406,581.725,3,3,4,334,Big Spenders,High Value
14262,8,8,2618.23,1645,327.27875,5,5,5,555,Champions,High Value
14264,155,2,333.97,70,166.985,2,3,2,232,At Risk,Medium Value
14265,109,2,530.18,330,265.09,2,3,3,233,At Risk,Medium Value
14267,163,3,1516.24,530,505.41333333333336,2,3,4,234,Big Spenders,High Value
14270,332,1,492.65000000000003,197,492.65000000000003,1,1,3,113,Lost Customers,Medium Value
14271,226,1,112.32000000000001,88,112.32000000000001,1,1,1,111,Lost Customers,Low Value
14272,74,2,437.96,599,218.98,2,3,2,232,At Risk,Medium Value
14273,51,4,559.97,264,139.9925,3,4,3,343,Loyal Customers,Medium Value
14276,99,3,1119.74,744,373.24666666666667,2,3,4,234,Big Spenders,High Value
14277,15,3,4188.0,1976,1396.0,4,3,5,435,Potential Loyalists,High Value
14280,197,1,134.04000000000002,52,134.04000000000002,1,1,1,111,Lost Customers,Low Value
14282,3,15,3701.44,2656,246.76266666666666,5,5,5,555,Champions,High Value
14284,31,2,595.25,161,297.625,4,3,3,433,Potential Loyalists,Medium Value
14285,21,4,1910.01,541,477.5025,4,4,4,444,Champions,High Value
14286,24,3,4628.75,4338,1542.9166666666667,4,3,5,435,Potential Loyalists,High Value
14287,8,3,176.63,261,58.876666666666665,5,3,1,531,Regular Customers,Low Value
14288,213,1,426.6,188,426.6,1,1,2,112,Lost Customers,Medium Value
14289,9,6,911.26,292,151.87666666666667,5,5,3,553,Loyal Customers,Medium Value
14290,11,5,2314.65,915,462.93,5,4,5,545,Champions,High Value
14291,2,11,3883.25,2749,353.02272727272725,5,5,5,555,Champions,High Value
14292,8,9,4871.93,1663,541.3255555555556,5,5,5,555,Champions,High Value
14293,3,4,1046.56,709,261.64,5,4,4,544,Champions,High Value
14295,40,1,166.20000000000002,84,166.20000000000002,3,1,1,311,Regular Customers,Low Value
14297,18,4,1305.33,865,326.3325,4,4,4,444,Champions,High Value
14298,8,44,51527.3,58343,1171.075,5,5,5,555,Champions,Very High Value
14299,8,9,3965.62,2149,440.6244444444444,5,5,5,555,Champions,High Value
14300,19,1,43.2,32,43.2,4,1,1,411,New Customers,Low Value
14301,117,1,640.14,606,640.14,2,1,3,213,Lost Customers,Medium Value
14304,223,1,383.45,139,383.45,1,1,2,112,Lost Customers,Medium Value
14305,71,3,1858.96,1089,619.6533333333333,3,3,4,334,Big Spenders,High Value
14306,51,2,2093.32,1075,1046.66,3,3,5,335,Big Spenders,High Value
14307,89,6,2995.7200000000003,2058,499.2866666666667,2,5,5,255,At Risk,High Value
14309,8,9,2352.53,1633,261.39222222222224,5,5,5,555,Champions,High Value
14311,243,1,310.26,146,310.26,1,1,2,112,Lost Customers,Medium Value
14312,47,6,1611.5900000000001,1012,268.59833333333336,3,5,4,354,Loyal Customers,High Value
14314,107,1,120.0,296,120.0,2,1,1,211,Lost Customers,Low Value
14315,45,6,2481.13,1021,413.5216666666667,3,5,5,355,Loyal Customers,High Value
14317,65,1,508.58,255,508.58,3,1,3,313,Regular Customers,Medium Value
14320,207,2,477.79,325,238.895,1,3,2,132,At Risk,Medium Value
14321,11,5,1530.75,2406,306.15,5,4,4,544,Champions,High Value
14323,115,2,605.0600000000001,350,302.53000000000003,2,3,3,233,At Risk,Medium Value
14326,242,1,183.85000000000002,103,183.85000000000002,1,1,1,111,Lost Customers,Low Value
14327,163,1,311.65000000000003,139,311.65000000000003,2,1,2,212,Lost Customers,Medium Value
14329,17,7,4975.24,3087,710.7485714285714,4,5,5,455,Champions,High Value
14331,124,2,462.66,252,231.33,2,3,2,232,At Risk,Medium Value
14332,23,3,840.21,463,280.07,4,3,3,433,Potential Loyalists,Medium Value
14333,68,1,415.2,58,415.2,3,1,2,312,Regular Customers,Medium Value
14334,17,8,2552.21,1731,319.02625,4,5,5,455,Champions,High Value
14335,16,2,454.86,375,227.43,4,3,2,432,Potential Loyalists,Medium Value
14336,17,4,1614.91,1759,403.7275,4,4,4,444,Champions,High Value
14338,161,2,588.22,335,294.11,2,3,3,233,At Risk,Medium Value
14339,243,1,309.52,168,309.52,1,1,2,112,Lost Customers,Medium Value
14340,219,1,134.70000000000002,58,134.70000000000002,1,1,1,111,Lost Customers,Low Value
14341,45,8,2166.98,1397,270.8725,3,5,5,355,Loyal Customers,High Value
14342,21,4,668.5600000000001,347,167.14000000000001,4,4,3,443,Loyal Customers,Medium Value
14344,127,8,889.9300000000001,477,111.24125000000001,2,5,3,253,At Risk,Medium Value
14345,39,1,108.98,50,108.98,3,1,1,311,Regular Customers,Low Value
14346,121,2,1021.58,605,510.79,2,3,4,234,Big Spenders,High Value
14348,260,1,409.57,183,409.57,1,1,2,112,Lost Customers,Medium Value
14349,10,1,133.5,86,133.5,5,1,1,511,New Customers,Low Value
14350,274,1,282.93,183,282.93,1,1,2,112,Lost Customers,Medium Value
14351,165,1,51.0,12,51.0,2,1,1,211,Lost Customers,Low Value
14352,157,4,1078.96,538,269.74,2,4,4,244,At Risk,High Value
14353,215,1,90.6,64,90.6,1,1,1,111,Lost Customers,Low Value
14354,6,2,163.62,210,81.81,5,3,1,531,Regular Customers,Low Value
14355,366,1,174.4,92,174.4,1,1,1,111,Lost Customers,Low Value
14356,80,2,701.23,277,350.615,2,3,3,233,At Risk,Medium Value
14357,43,1,225.12,147,225.12,3,1,1,311,Regular Customers,Low Value
14359,19,3,912.1800000000001,371,304.06,4,3,3,433,Potential Loyalists,Medium Value
14360,32,4,2118.03,1139,529.5075,4,4,5,445,Champions,High Value
14362,22,1,151.5,96,151.5,4,1,1,411,New Customers,Low Value
14364,109,8,3717.35,1967,464.66875,2,5,5,255,At Risk,High Value
14367,8,16,9227.82,4426,576.73875,5,5,5,555,Champions,Very High Value
14368,320,1,155.0,36,155.0,1,1,1,111,Lost Customers,Low Value
14371,295,1,100.5,34,100.5,1,1,1,111,Lost Customers,Low Value
14373,358,1,76.55,17,76.55,1,1,1,111,Lost Customers,Low Value
14375,185,1,235.56,184,235.56,1,1,1,111,Lost Customers,Low Value
14377,191,2,617.05,219,308.525,1,3,3,133,At Risk,Medium Value
14379,44,2,348.1,292,174.05,3,3,2,332,Regular Customers,Medium Value
14381,52,1,202.68,146,202.68,3,1,1,311,Regular Customers,Low Value
14382,26,1,615.49,1231,615.49,4,1,3,413,New Customers,Medium Value
14383,38,3,1247.69,817,415.8966666666667,3,3,4,334,Big Spenders,High Value
14385,9,3,202.11,159,67.37,5,3,1,531,Regular Customers,Low Value
14386,297,1,142.4,54,142.4,1,1,1,111,Lost Customers,Low Value
14387,33,3,1727.6,795,575.8666666666667,3,3,4,334,Big Spenders,High Value
14388,10,8,3212.84,1941,401.605,5,5,5,555,Champions,High Value
14389,65,2,1043.46,729,521.73,3,3,4,334,Big Spenders,High Value
14390,10,9,4642.57,2133,515.8411111111111,5,5,5,555,Champions,High Value
14393,218,1,67.95,13,67.95,1,1,1,111,Lost Customers,Low Value
14395,2,9,3479.91,1689,386.65666666666664,5,5,5,555,Champions,High Value
14396,65,2,487.99,225,243.995,3,3,3,333,Regular Customers,Medium Value
14397,3,19,2612.96,1890,137.52421052631578,5,5,5,555,Champions,High Value
14400,149,1,574.7,454,574.7,2,1,3,213,Lost Customers,Medium Value
14401,4,13,4051.48,4507,311.6523076923077,5,5,5,555,Champions,High Value
14403,130,4,1475.81,519,368.9525,2,4,4,244,At Risk,High Value
14404,34,6,1449.32,827,241.5533333333333,3,5,4,354,Loyal Customers,High Value
14406,119,1,156.75,77,156.75,2,1,1,211,Lost Customers,Low Value
14407,107,6,2157.73,1415,359.62166666666667,2,5,5,255,At Risk,High Value
14408,11,7,2599.03,1610,371.29,5,5,5,555,Champions,High Value
14409,71,6,2059.4500000000003,1230,343.24166666666673,3,5,5,355,Loyal Customers,High Value
14410,92,9,1100.27,567,122.25222222222222,2,5,4,254,At Risk,High Value
14411,311,1,1063.0,196,1063.0,1,1,4,114,Big Spenders,High Value
14412,43,2,770.03,786,385.015,3,3,3,333,Regular Customers,Medium Value
14413,362,1,121.05,67,121.05,1,1,1,111,Lost Customers,Low Value
14414,92,7,1496.98,2512,213.8542857142857,2,5,4,254,At Risk,High Value
14415,1,13,5855.57,2996,450.42846153846153,5,5,5,555,Champions,Very High Value
14416,22,2,490.22,326,245.11,4,3,3,433,Potential Loyalists,Medium Value
14418,4,3,1937.25,1711,645.75,5,3,4,534,Potential Loyalists,High Value
14419,11,6,1051.79,483,175.29833333333332,5,5,4,554,Champions,High Value
14420,99,1,387.52,334,387.52,2,1,2,212,Lost Customers,Medium Value
14421,57,2,813.11,365,406.555,3,3,3,333,Regular Customers,Medium Value
14422,1,6,4263.64,2906,710.6066666666667,5,5,5,555,Champions,High Value
14423,218,1,265.2,120,265.2,1,1,2,112,Lost Customers,Medium Value
14424,18,1,322.08,48,322.08,4,1,2,412,New Customers,Medium Value
14426,24,10,4481.67,2699,448.16700000000003,4,5,5,455,Champions,High Value
14427,50,2,363.34000000000003,228,181.67000000000002,3,3,2,332,Regular Customers,Medium Value
14428,7,5,1224.06,428,244.81199999999998,5,4,4,544,Champions,High Value
14431,303,1,470.36,130,470.36,1,1,2,112,Lost Customers,Medium Value
14432,10,6,2248.5,2013,374.75,5,5,5,555,Champions,High Value
